,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
226,tm111828,Catch Me If You Can,MOVIE,2002,PG-13,141,drama,US,,tt0264464,8.1,952602.0,72.321,8.0
227,ts21469,Grey's Anatomy,SHOW,2005,TV-14,49,drama,US,19.0,tt0413573,7.6,299165.0,803.786,8.252
228,ts17156,Arrested Development,SHOW,2003,TV-MA,28,comedy,US,5.0,tt0367279,8.7,300445.0,30.131,8.043
229,ts22011,Heartland,SHOW,2007,TV-PG,44,drama,CA,15.0,tt1094229,8.4,16337.0,74.638,8.3
230,ts26091,The Staircase,SHOW,2004,TV-MA,49,crime,FR,2.0,tt8178674,7.8,21531.0,10.922,7.7
231,tm150112,Old School,MOVIE,2003,R,88,comedy,US,,tt0302886,7.0,229171.0,17.131,6.577
232,ts22337,NCIS,SHOW,2003,TV-14,43,action,US,20.0,tt0364845,7.8,143846.0,251.622,7.6
233,ts3371,Avatar: The Last Airbender,SHOW,2005,TV-Y7,24,animation,US,3.0,tt0417299,9.3,303666.0,56.915,8.7
234,tm80906,Anchorman: The Legend of Ron Burgundy,MOVIE,2004,PG-13,95,comedy,US,,tt0357413,7.1,353118.0,20.606,6.7
235,ts20604,Friday Night Lights,SHOW,2006,TV-14,43,sport,US,5.0,tt0758745,8.7,65199.0,19.681,8.1
236,ts20573,The IT Crowd,SHOW,2006,TV-14,25,comedy,GB,5.0,tt0487831,8.5,149586.0,31.031,8.108
237,tm92641,Inception,MOVIE,2010,PG-13,148,music,GB,,tt1375666,8.8,2294231.0,108.284,8.4
238,ts22099,The Spectacular Spider-Man,SHOW,2008,TV-Y7,22,action,US,2.0,tt0976192,8.3,14996.0,41.509,8.705
239,tm27911,The Departed,MOVIE,2006,R,151,crime,US,,tt0407887,8.5,1296244.0,33.795,8.2
240,ts21464,Zoey 101,SHOW,2005,TV-G,25,romance,US,4.0,tt0415463,6.1,15808.0,53.044,8.2
241,tm88465,Insidious,MOVIE,2010,PG-13,103,horror,US,,tt1591095,6.8,303820.0,99.129,6.929
242,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,thriller,US,,tt0407304,6.5,444229.0,36.989,6.474
243,ts11313,DEATH NOTE,SHOW,2006,TV-14,24,thriller,JP,1.0,tt0877057,9.0,309445.0,120.545,8.664
244,ts21247,The Vampire Diaries,SHOW,2009,TV-14,42,drama,US,8.0,tt1405406,7.7,314422.0,479.354,8.348
245,ts20305,Naruto,SHOW,2002,TV-PG,23,action,JP,6.0,tt0409591,8.4,96729.0,218.843,8.363
246,tm42877,Wanted,MOVIE,2008,R,110,crime,DE,,tt0493464,6.7,384995.0,33.101,6.5
247,tm39030,Casino Royale,MOVIE,2006,Not Available,144,action,US,,tt0381061,8.0,649676.0,40.164,7.518
248,ts21511,My Little Pony: Friendship Is Magic,SHOW,2010,TV-Y7,22,fantasy,US,9.0,tt1751105,7.6,20910.0,52.369,8.1
249,tm997728,Blade Runner: The Final Cut,MOVIE,2007,R,117,scifi,US,,,,,0.055091,9.0
250,ts17942,Chappelle's Show,SHOW,2003,TV-14,21,comedy,US,3.0,tt0353049,8.8,63107.0,14.116,8.1
251,tm89677,The Terminal,MOVIE,2004,PG-13,128,drama,US,,tt0362227,7.4,441752.0,21.384,7.3
252,tm78592,Michael Clayton,MOVIE,2007,R,114,crime,US,,tt0465538,7.2,165109.0,16.97,6.7
253,tm105329,Road to Perdition,MOVIE,2002,R,117,crime,US,,tt0257044,7.7,265216.0,18.739,7.4
254,ts30311,Victorious,SHOW,2010,TV-G,25,sport,US,4.0,tt1604099,6.9,24838.0,71.494,8.221
255,tm139658,Big Fish,MOVIE,2003,PG-13,125,romance,US,,tt0319061,8.0,437650.0,21.158,7.769
256,tm26327,The Hurt Locker,MOVIE,2008,R,131,war,US,,tt0887912,7.5,446904.0,28.341,7.3
257,tm95477,Troy,MOVIE,2004,R,163,action,US,,tt0332452,7.3,527447.0,48.407,7.1
258,tm154187,Sherlock Holmes,MOVIE,2009,PG-13,129,action,US,,tt0988045,7.6,625708.0,43.297,7.2
259,ts22267,Trailer Park Boys,SHOW,2001,TV-MA,25,crime,CA,12.0,tt0290988,8.6,42733.0,22.603,8.0
260,tm133767,Love Actually,MOVIE,2003,R,135,drama,GB,,tt0314331,7.6,476101.0,36.484,7.1
261,ts2230,America's Next Top Model,SHOW,2003,TV-14,44,reality,US,24.0,tt0363307,5.6,17905.0,14.501,5.3
262,tm45454,Get Smart,MOVIE,2008,PG-13,110,comedy,US,,tt0425061,6.5,216695.0,22.421,6.2
263,tm26897,Quantum of Solace,MOVIE,2008,PG-13,106,thriller,US,,tt0830515,6.6,444241.0,31.298,6.304
264,tm133374,The Blind Side,MOVIE,2009,PG-13,129,drama,US,,tt0878804,7.6,327675.0,63.663,7.661
265,tm195620,Apocalypse Now Redux,MOVIE,2001,R,196,thriller,US,,,,,4.147341,9.8
266,tm136808,Identity,MOVIE,2003,R,90,thriller,US,,tt0309698,7.3,240433.0,19.558,7.181
267,tm70807,I Am Legend,MOVIE,2007,PG-13,101,thriller,US,,tt0480249,7.2,745093.0,69.139,7.192
268,ts19036,The Fairly OddParents,SHOW,2001,TV-Y7,23,family,CA,10.0,tt0235918,7.2,38046.0,67.192,7.7
269,tm93055,Grown Ups,MOVIE,2010,PG-13,102,european,US,,tt1375670,5.9,249934.0,98.37,6.333
270,tm85811,The Girl Next Door,MOVIE,2004,Not Available,110,romance,US,,tt0265208,6.7,223380.0,37.315,6.7
271,ts22456,Ned's Declassified School Survival Guide,SHOW,2004,TV-G,25,family,US,3.0,tt0405576,7.4,17864.0,33.115,8.6
272,tm101914,The Fighter,MOVIE,2010,R,115,drama,US,,,,,17.007,7.4
273,tm131038,Public Enemies,MOVIE,2009,R,140,history,JP,,tt1152836,7.0,300773.0,85.039,6.7
274,tm58382,Not Another Teen Movie,MOVIE,2001,R,89,comedy,US,,tt0277371,5.7,105352.0,36.438,5.8
275,tm35463,Blow,MOVIE,2001,R,124,drama,US,,tt0221027,7.5,258431.0,24.348,7.4
276,tm30603,Hancock,MOVIE,2008,PG-13,92,drama,US,,tt0448157,6.4,476593.0,121.985,6.33
277,ts22018,iCarly,SHOW,2007,TV-G,26,comedy,US,6.0,tt0972534,6.7,38877.0,100.996,8.0
278,tm20959,The Pursuit of Happyness,MOVIE,2006,PG-13,117,drama,US,,tt0454921,8.0,501457.0,47.893,7.9
279,tm136308,Monster,MOVIE,2003,R,110,drama,US,,tt0340855,7.3,150339.0,16.309,7.2
280,tm29737,Rambo,MOVIE,2008,R,92,thriller,DE,,tt0462499,7.0,230333.0,72.224,6.6
281,tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,comedy,US,,tt0337741,6.7,121364.0,14.619,6.6
282,tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,83,comedy,US,,tt0366551,7.0,194695.0,15.026,6.5
283,tm46436,Thir13en Ghosts,MOVIE,2001,R,91,horror,US,,tt0245674,5.6,87083.0,50.592,6.2
284,ts21197,Merlin,SHOW,2008,TV-PG,44,european,GB,5.0,tt1199099,7.9,80927.0,74.931,7.9
285,ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,scifi,US,4.0,tt1659175,7.9,6636.0,28.925,8.0
286,tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,comedy,US,,tt0844471,6.9,229274.0,58.945,6.6
287,ts31263,The Mole,SHOW,2001,TV-14,47,reality,BE,5.0,tt0270792,7.6,1155.0,2.189,7.8
288,ts30313,Offspring,SHOW,2010,Not Available,44,drama,AU,7.0,tt1530541,8.3,4880.0,10.243,7.0
289,tm79895,Halloween,MOVIE,2007,R,109,horror,US,,tt0373883,6.0,119606.0,38.491,6.2
290,ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,drama,JP,3.0,tt0994314,8.7,62367.0,35.011,8.493
291,tm116324,Jackass: The Movie,MOVIE,2002,R,88,documentation,US,,tt0322802,6.6,94423.0,25.23,6.3
292,tm39828,Semi-Pro,MOVIE,2008,R,94,european,US,,tt0839980,5.8,82159.0,12.789,5.6
293,tm23935,The Lake House,MOVIE,2006,PG,99,thriller,US,,tt0410297,6.8,149070.0,16.31,7.0
294,tm78067,The Girl Next Door,MOVIE,2007,R,91,horror,US,,tt0830558,6.5,26293.0,13.131,6.7
295,tm95252,The Book of Eli,MOVIE,2010,R,118,action,US,,tt1037705,6.8,314920.0,30.476,6.8
296,tm32919,Blood Diamond,MOVIE,2006,R,143,action,DE,,tt0450259,8.0,541547.0,47.39,7.5
297,tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,drama,US,,tt0425123,6.7,108029.0,17.486,6.9
298,tm30205,Ip Man,MOVIE,2008,R,106,comedy,HK,,tt1220719,8.0,222372.0,21.074,7.7
299,tm40009,21,MOVIE,2008,PG-13,123,drama,US,,tt0478087,6.8,249016.0,27.013,6.7
300,tm141390,Friday the 13th,MOVIE,2009,R,97,horror,US,,tt0758746,5.5,106970.0,45.551,5.8
301,ts35155,Gurren Lagann,SHOW,2007,TV-14,24,comedy,JP,1.0,tt0948103,8.3,17024.0,27.924,8.2
302,tm94606,Let Me In,MOVIE,2010,R,116,drama,US,,tt1228987,7.1,121008.0,22.791,6.8
303,ts15986,Dead Set,SHOW,2008,TV-MA,141,reality,GB,1.0,tt1285482,7.6,19812.0,9.68,7.3
304,tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,horror,US,,tt1179056,5.2,99894.0,39.672,5.5
305,ts22318,Winx Club,SHOW,2004,TV-G,23,animation,IT,8.0,tt7396266,6.2,6700.0,25.633,8.222
306,tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,PG-13,115,action,US,,tt0385307,5.1,74637.0,21.495,5.7
307,tm74780,The Bucket List,MOVIE,2007,PG-13,97,drama,US,,tt0825232,7.4,244028.0,22.0,7.2
308,ts30356,Octonauts,SHOW,2010,TV-Y,15,comedy,GB,7.0,tt1710177,7.6,1083.0,40.327,7.4
309,ts32186,Sonic X,SHOW,2003,TV-Y7,21,drama,JP,3.0,tt0367413,6.2,4709.0,37.945,7.5
310,tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,comedy,US,,tt0362120,5.1,120997.0,83.018,5.5
311,tm111600,The Sweetest Thing,MOVIE,2002,R,84,romance,US,,tt0253867,5.1,58884.0,10.625,5.5
312,tm88045,How Do You Know,MOVIE,2010,PG-13,121,drama,US,,tt1341188,5.4,50383.0,9.889,5.251
313,tm78919,Mr. Bean's Holiday,MOVIE,2007,G,90,family,US,,tt0453451,6.4,125160.0,32.512,6.3
314,tm173066,The Interpreter,MOVIE,2005,PG-13,128,thriller,GB,,tt0373926,6.4,106781.0,12.694,6.299
315,tm118637,John Q,MOVIE,2002,PG-13,116,crime,US,,tt0251160,7.0,133215.0,32.229,7.121
316,tm142564,3 Idiots,MOVIE,2009,PG-13,170,comedy,IN,,tt1187043,8.4,390739.0,44.999,8.0
317,tm57190,The One,MOVIE,2001,PG-13,87,action,US,,tt0267804,5.9,92007.0,21.223,6.1
318,ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,family,AU,3.0,tt0491603,7.2,15179.0,30.832,7.8
319,tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,horror,US,,tt0324216,6.2,141736.0,80.47,6.2
320,ts24028,Still Game,SHOW,2002,TV-14,29,comedy,GB,9.0,tt0281491,8.9,7689.0,5.128,8.3
321,tm148379,The Cat in the Hat,MOVIE,2003,PG,82,fantasy,US,,tt0312528,4.0,82684.0,66.8,5.3
322,tm137342,Tears of the Sun,MOVIE,2003,R,121,war,US,,tt0314353,6.6,121957.0,43.254,6.797
323,tm90864,Due Date,MOVIE,2010,R,95,drama,US,,tt1231583,6.5,341390.0,36.06,6.3
324,ts21740,Black Butler,SHOW,2008,TV-MA,25,horror,JP,3.0,tt1316554,8.2,1877.0,36.122,7.5
325,tm32144,We Are Marshall,MOVIE,2006,PG,131,drama,US,,tt0758794,7.0,61345.0,13.173,6.9
326,tm141707,Blood and Bone,MOVIE,2009,R,93,crime,US,,tt0346631,6.7,33051.0,33.787,7.4
327,tm150214,Freddy vs. Jason,MOVIE,2003,R,97,horror,US,,tt0329101,5.7,118925.0,65.747,6.0
328,tm81030,The Golden Compass,MOVIE,2007,PG-13,113,family,GB,,tt0385752,6.1,187485.0,20.255,6.0
329,ts687,The 4400,SHOW,2004,TV-14,44,thriller,US,4.0,tt0389564,7.3,45249.0,37.169,7.2
330,tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,war,US,,tt1234548,6.2,132177.0,19.022,6.0
331,ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,animation,US,4.0,tt1190823,7.0,13.0,31.584,6.9
332,ts33559,Shaun the Sheep,SHOW,2007,TV-G,7,comedy,GB,6.0,tt0983983,8.1,28.0,31.375,7.9
333,tm78671,Cleaner,MOVIE,2007,R,88,thriller,US,,tt0896798,6.1,42285.0,11.509,6.0
334,ts26322,Toradora!,SHOW,2008,TV-14,30,comedy,JP,2.0,tt1279024,8.0,14828.0,24.352,8.5
335,ts12815,Big Time Rush,SHOW,2009,TV-G,25,family,US,4.0,tt1131746,6.3,12288.0,55.706,8.774
336,tm27268,Monster House,MOVIE,2006,PG,91,fantasy,US,,tt0385880,6.6,117008.0,51.891,6.6
337,tm86189,Good Luck Chuck,MOVIE,2007,Not Available,101,comedy,CA,,tt0452625,5.6,90212.0,30.423,5.9
338,tm700,"10,000 BC",MOVIE,2008,PG-13,109,drama,US,,tt0443649,5.1,130813.0,24.671,5.4
339,tm101249,Cop Out,MOVIE,2010,R,107,comedy,US,,tt1385867,5.5,88026.0,13.63,5.6
340,tm161263,The Cave,MOVIE,2005,PG-13,97,thriller,DE,,tt0402901,5.1,38734.0,13.695,5.3
341,tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,comedy,US,,tt0335438,6.1,146880.0,13.938,5.8
342,tm89684,New York Minute,MOVIE,2004,PG,87,crime,US,,tt0363282,4.9,23476.0,11.818,6.2
343,tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,drama,US,,tt0398375,5.5,58247.0,13.521,5.6
344,tm112381,Comedian,MOVIE,2002,R,82,documentation,US,,tt0328962,6.9,6985.0,4.854,6.7
345,tm39487,Catch and Release,MOVIE,2006,PG-13,111,romance,US,,tt0395495,5.9,26528.0,9.435,5.9
346,ts23752,Midnight Diner,SHOW,2009,TV-MA,27,drama,JP,5.0,tt1882928,8.6,2256.0,7.356,7.9
347,tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,sport,IN,,tt0169102,8.1,111053.0,10.097,7.3
348,ts21421,Pocoyo,SHOW,2005,TV-G,11,animation,GB,4.0,tt0487849,3.9,93.0,27.339,7.1
349,ts22005,Total Drama Island,SHOW,2007,TV-PG,23,comedy,CA,6.0,tt1173427,7.3,10886.0,16.655,7.3
350,ts20398,Kath & Kim,SHOW,2002,Not Available,24,comedy,AU,4.0,tt0272397,8.3,4261.0,3.926,6.6
351,tm186461,No Direction Home: Bob Dylan,MOVIE,2005,G,208,music,GB,,,,,7.58,7.7
352,tm29555,Friends with Money,MOVIE,2006,R,88,drama,US,,tt0436331,5.8,30468.0,11.86,5.1
353,tm103095,Ip Man 2,MOVIE,2010,R,108,action,CN,,tt1386932,7.5,104500.0,4.516,7.5
354,tm97070,Life As We Know It,MOVIE,2010,PG-13,114,drama,US,,tt1055292,6.5,131623.0,40.534,6.9
355,tm101334,Death at a Funeral,MOVIE,2010,R,92,drama,US,,tt1321509,5.7,49901.0,15.989,5.8
356,tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,drama,US,,tt0418647,6.8,13205.0,10.235,6.9
357,tm76428,Jackass 2.5,MOVIE,2007,Not Available,61,documentation,US,,,,,28.197,6.1
358,tm77649,Premonition,MOVIE,2007,PG-13,96,fantasy,US,,tt0477071,5.9,78494.0,14.21,6.3
359,tm86924,Soul Plane,MOVIE,2004,R,86,romance,US,,tt0367085,4.5,23048.0,21.864,5.3
360,ts98340,Metallica: Some Kind of Monster,SHOW,2004,TV-MA,84,western,US,1.0,tt6954486,,,0.893,
361,tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,documentation,US,,tt0420294,5.8,72845.0,57.763,6.1
362,tm78189,The Contractor,MOVIE,2007,R,98,thriller,BG,,,,,15.026,5.6
363,ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,animation,JP,1.0,tt0816397,8.2,9929.0,18.186,8.4
364,ts23835,Masha and the Bear,SHOW,2009,TV-Y,7,family,RU,5.0,tt1884856,7.5,3169.0,38.171,6.9
365,tm104880,Louis C.K.: Hilarious,MOVIE,2010,Not Available,84,comedy,US,,tt1421373,8.4,12089.0,5.717,7.9
366,ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,36,scifi,JP,2.0,tt1587790,7.8,1291.0,10.936,7.9
367,ts38159,Wakfu,SHOW,2008,TV-Y7,22,action,FR,3.0,tt1807824,8.1,1497.0,19.736,8.9
368,tm22294,Deck the Halls,MOVIE,2006,PG,93,comedy,US,,tt0790604,5.0,27936.0,11.999,5.5
369,tm100015,Takers,MOVIE,2010,PG-13,107,thriller,US,,tt1135084,6.2,62464.0,15.872,6.228
370,ts25765,Vampire Knight,SHOW,2008,TV-14,25,horror,JP,2.0,tt1209393,7.3,5245.0,17.547,8.4
371,ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,drama,KR,1.0,tt1370334,7.9,11902.0,80.384,8.28
372,tm83786,Like Stars on Earth,MOVIE,2007,PG,165,drama,IN,,tt0986264,8.3,189685.0,17.66,8.012
373,tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,103,drama,US,,tt1314228,4.9,40551.0,12.459,5.4
374,tm114476,Stuart Little 2,MOVIE,2002,G,78,comedy,US,,tt0243585,5.5,54193.0,36.691,5.733
375,ts20535,The Garfield Show,SHOW,2009,TV-G,17,european,US,5.0,tt1470837,5.4,2578.0,25.677,5.2
376,ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,fantasy,GB,3.0,tt1436544,7.4,1261.0,11.735,6.6
377,tm118462,Half Past Dead,MOVIE,2002,PG-13,98,european,DE,,tt0297162,4.6,15740.0,12.906,5.2
378,ts12701,Code Lyoko,SHOW,2003,TV-G,24,family,FR,5.0,tt0417311,7.3,5165.0,9.597,7.7
379,ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,24,animation,US,1.0,tt6950338,6.5,346.0,5.014,8.8
380,tm86995,Christmas with the Kranks,MOVIE,2004,PG,99,family,US,,tt0388419,5.4,49302.0,17.708,6.1
381,ts20526,The Game,SHOW,2006,TV-14,22,romance,US,10.0,tt0772137,6.6,4449.0,12.124,8.4
382,ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,55,documentation,US,1.0,tt1422182,8.1,1768.0,2.422,7.9
383,tm97544,Alpha and Omega,MOVIE,2010,PG,88,comedy,IN,,tt1213012,5.1,14362.0,13.523,5.9
384,ts31593,Pororo the Little Penguin,SHOW,2003,Not Available,9,family,KR,7.0,tt3968668,6.3,91.0,4.404,5.0
385,ts27459,The Legend of Bruce Lee,SHOW,2008,Not Available,45,action,CN,1.0,tt1059455,7.0,1422.0,21.479,6.0
386,ts3666,Den-noh Coil,SHOW,2007,TV-Y7,25,comedy,JP,1.0,tt1033796,7.8,881.0,13.045,7.9
387,tm53999,Open Season 2,MOVIE,2008,PG,76,comedy,US,,,,,18.558,5.8
388,tm164557,Initial D,MOVIE,2005,Not Available,107,drama,JP,,tt5320634,6.3,8678.0,18.607,6.7
389,tm80059,Naruto Shippuden the Movie,MOVIE,2007,PG-13,94,fantasy,JP,,tt0988982,6.7,4090.0,316.471,7.2
390,tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,Not Available,86,drama,US,,tt1295085,7.6,10881.0,43.409,7.8
391,tm71558,The Legend of the Nahuala,MOVIE,2007,PG,80,animation,MX,,tt1003009,6.1,511.0,47.66,7.6
392,tm134235,One Piece: Strong World,MOVIE,2009,PG-13,114,action,JP,,tt1485763,7.5,5467.0,39.946,7.5
393,tm160800,Chaos,MOVIE,2005,R,106,action,GB,,tt0402910,6.4,54900.0,17.029,6.3
394,tm22342,Waist Deep,MOVIE,2006,R,97,crime,US,,tt0456020,5.8,9990.0,15.58,6.6
395,ts42914,Zig and Sharko,SHOW,2010,Not Available,9,action,FR,3.0,tt2046005,6.8,671.0,19.476,5.8
396,tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,comedy,CA,,tt0425601,7.1,12910.0,6.191,6.7
397,ts21967,Johnny Test,SHOW,2005,TV-Y7,18,comedy,CA,6.0,tt0454349,5.1,8322.0,22.516,5.6
398,tm85549,Tito,MOVIE,2004,Not Available,120,action,EG,,tt0417202,7.2,3214.0,1.814,7.8
399,tm100688,Even the Rain,MOVIE,2010,Not Available,104,drama,MX,,tt1422032,7.4,13533.0,8.526,6.9
400,tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,Not Available,46,documentation,US,,tt0865482,7.6,1819.0,3.787,6.5
401,ts14102,Bo on the Go!,SHOW,2007,Not Available,22,animation,CA,4.0,tt1516172,4.2,123.0,1.52,6.0
402,tm103732,Udaan,MOVIE,2010,R,138,drama,IN,,tt1639426,8.1,44862.0,5.019,7.3
403,tm73058,Om Shanti Om,MOVIE,2007,PG,162,action,IN,,tt1423972,6.7,43052.0,11.847,7.021
404,tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,R,102,comedy,CA,,tt1337032,7.3,7488.0,4.683,6.8
405,ts20358,Half & Half,SHOW,2002,TV-14,21,comedy,US,4.0,tt0320024,7.0,1860.0,8.06,8.1
406,tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,210,drama,IN,,tt0248126,7.4,49273.0,13.699,7.9
407,tm144345,Kal Ho Naa Ho,MOVIE,2003,PG,186,drama,IN,,tt0347304,7.9,68551.0,12.001,7.5
408,tm76835,Jab We Met,MOVIE,2007,PG-13,144,romance,IN,,tt1093370,7.9,52531.0,8.69,7.4
409,tm38896,From Within,MOVIE,2008,R,89,documentation,US,,tt1673402,5.6,7650.0,7.282,5.6
410,tm86051,Black Friday,MOVIE,2004,R,161,crime,IN,,tt0400234,8.4,20768.0,5.753,7.4
411,ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,TV-PG,32,animation,US,1.0,tt6963796,7.1,59.0,,
412,tm29269,Jodhaa Akbar,MOVIE,2008,PG-13,214,action,IN,,tt0449994,7.5,32440.0,11.959,7.4
413,ts17028,Dinosaur King,SHOW,2007,Not Available,20,family,JP,2.0,tt1524993,5.6,737.0,28.909,8.2
414,tm91046,"Cairo 6,7,8",MOVIE,2010,Not Available,100,drama,EG,,tt1764141,7.4,4421.0,4.431,7.7
415,tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,2007,Not Available,61,comedy,US,,tt0804558,7.2,3977.0,4.43,7.0
416,tm41508,First Sunday,MOVIE,2008,PG-13,96,comedy,US,,tt0486578,4.5,10927.0,8.809,5.6
417,ts67595,El Escamoso,SHOW,2001,TV-14,48,drama,CO,1.0,tt0283770,7.5,325.0,32.626,7.8
418,tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,2001,PG-13,99,fantasy,JP,,tt0322645,7.2,2593.0,36.262,7.6
419,tm82765,Swades,MOVIE,2004,G,189,drama,IN,,tt0367110,8.1,89556.0,10.352,7.4
420,tm33981,Bon Cop Bad Cop,MOVIE,2006,PG-13,116,drama,CA,,tt0443521,6.5,61.0,7.956,6.4
421,ts52849,Horrid Henry,SHOW,2006,Not Available,13,music,GB,5.0,tt0985991,6.3,944.0,2.36,8.0
422,tm95238,The Boy Who Cried Werewolf,MOVIE,2010,G,97,fantasy,CA,,tt1451423,5.9,3315.0,17.774,6.4
423,tm32885,Rang De Basanti,MOVIE,2006,PG-13,157,history,IN,,tt0405508,8.1,118477.0,6.848,7.2
424,ts72322,The Mafia Dolls,SHOW,2009,TV-14,43,drama,CO,2.0,tt1585368,6.6,293.0,27.667,7.4
425,ts63295,Vientos de agua,SHOW,2006,TV-MA,73,drama,ES,1.0,tt0459724,8.8,1051.0,1.41,8.8
426,ts23319,Timmy Time,SHOW,2009,TV-Y,14,animation,GB,3.0,tt1125758,6.9,1111.0,14.959,6.2
427,ts21695,Iris,SHOW,2009,TV-14,61,drama,KR,2.0,tt1757202,7.8,1951.0,9.239,7.6
428,tm72587,Guru,MOVIE,2007,PG-13,166,documentation,IN,,tt0499375,7.7,23708.0,8.071,6.7
429,tm99776,Whitney Cummings: Money Shot,MOVIE,2010,Not Available,48,comedy,US,,tt1659261,6.2,917.0,2.718,5.9
430,tm83175,Welcome,MOVIE,2007,Not Available,160,comedy,IN,,tt0488798,7.0,22243.0,8.815,6.5
431,tm139349,Jim Gaffigan: King Baby,MOVIE,2009,Not Available,72,comedy,US,,tt1390471,7.7,2564.0,4.283,7.0
432,tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008,Not Available,60,comedy,US,,tt1188112,7.6,1794.0,3.826,7.5
433,ts56589,Tayo the Little Bus,SHOW,2010,TV-Y,11,comedy,KR,6.0,tt3270208,5.3,158.0,4.871,6.3
434,tm61056,Dil Chahta Hai,MOVIE,2001,G,184,comedy,IN,,tt0292490,8.1,71586.0,5.704,7.0
435,tm129763,Anbe Sivam,MOVIE,2003,Not Available,160,comedy,IN,,tt0367495,8.7,21167.0,4.634,7.5
436,ts21664,One on One,SHOW,2001,TV-14,20,comedy,US,5.0,tt0284770,7.0,2323.0,6.204,7.9
437,tm44378,Tony Manero,MOVIE,2008,Not Available,97,drama,CL,,tt1223975,6.8,4255.0,3.891,6.3
438,tm25842,A Lion in the House,MOVIE,2006,Not Available,225,documentation,US,,tt0492472,8.7,324.0,2.821,6.5
439,tm34846,Bleach the Movie: Fade to Black,MOVIE,2008,PG-13,94,action,JP,,tt1339302,7.1,2207.0,40.732,7.0
440,tm71119,Delta Farce,MOVIE,2007,PG-13,90,action,US,,tt0800003,3.6,11177.0,10.367,5.0
441,tm170873,My Suicide,MOVIE,2009,R,110,comedy,US,,tt0492896,7.0,1981.0,2.951,6.1
442,tm22540,Phir Hera Pheri,MOVIE,2006,Not Available,155,crime,IN,,tt0419058,7.1,23119.0,8.428,6.4
443,tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,2010,PG-13,85,action,JP,,tt1703048,6.8,3650.0,97.631,7.0
444,tm110923,Divine Intervention,MOVIE,2002,Not Available,92,romance,FR,,tt0274428,6.6,3598.0,2.894,6.4
445,tm168869,Da Kath & Kim Code,MOVIE,2005,Not Available,90,comedy,AU,,tt0484275,7.3,928.0,1.366,6.4
446,ts37200,Trotro,SHOW,2004,TV-G,3,family,FR,2.0,tt1074443,6.3,122.0,1.841,7.2
447,tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,2009,R,73,documentation,US,,tt1420554,7.5,4411.0,6.236,7.3
448,tm93612,Bleach the Movie: Hell Verse,MOVIE,2010,PG-13,94,action,JP,,tt1785394,7.4,2416.0,53.143,7.4
449,tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,2008,PG-13,90,fantasy,JP,,tt1160524,6.8,4551.0,109.752,7.2
450,tm30170,Don,MOVIE,2006,PG-13,167,thriller,IN,,tt0461936,7.1,37131.0,8.892,7.1
451,tm29731,Chup Chup Ke,MOVIE,2006,G,165,romance,IN,,tt0464160,6.9,10810.0,3.942,6.1
